study,instrument,answer_list,value,label,label_de
gip,W14,1-11-euro_13,8,"402,50 Euro",
gip,W14,1-11-euro_13,9,"460,00 Euro",
gip,W14,1-11-euro_13,10,"517,50 Euro",
gip,W14,1-11-euro_13,11,"575,00 Euro",
gip,W14,1-11-euro_13,-99,weiß nicht,
gip,W14,1-11-euro_14,1,0      Euro,
gip,W14,1-11-euro_14,2,"67,50 Euro",
gip,W14,1-11-euro_14,3,"135,00 Euro",
gip,W14,1-11-euro_14,4,"202,50 Euro",
gip,W14,1-11-euro_14,5,"270,00 Euro",
gip,W14,1-11-euro_14,6,"337,50 Euro",
gip,W14,1-11-euro_14,7,"405,00 Euro",
gip,W14,1-11-euro_14,8,"472,50 Euro",
gip,W14,1-11-euro_14,9,"540,00 Euro",
gip,W14,1-11-euro_14,10,"607,50 Euro",
gip,W14,1-11-euro_14,11,"675,00 Euro",
gip,W14,1-11-euro_14,-99,weiß nicht,
gip,W14,1-11-euro_15,1,0      Euro,
gip,W14,1-11-euro_15,2,"82,50 Euro",
gip,W14,1-11-euro_15,3,"165,00 Euro",
gip,W14,1-11-euro_15,4,"247,50 Euro",
gip,W14,1-11-euro_15,5,"330,00 Euro",
gip,W14,1-11-euro_15,6,"412,50 Euro",
gip,W14,1-11-euro_15,7,"495,00 Euro",
gip,W14,1-11-euro_15,8,"577,50 Euro",
gip,W14,1-11-euro_15,9,"660,00 Euro",
gip,W14,1-11-euro_15,10,"742,50 Euro",
gip,W14,1-11-euro_15,11,"825,00 Euro",
gip,W14,1-11-euro_15,-99,weiß nicht,
gip,W14,1-9-euro,1,Ich würde keine höheren Gebühren zahlen.,
gip,W14,1-9-euro,2,weniger als 25 Euro im Jahr,
gip,W14,1-9-euro,3,25 Euro bis unter 50 Euro im Jahr,
gip,W14,1-9-euro,4,50 Euro bis unter 75 Euro im Jahr,
gip,W14,1-9-euro,5,75 Euro bis unter 100 Euro im Jahr,
gip,W14,1-9-euro,6,100 Euro bis unter 125 Euro im Jahr,
gip,W14,1-9-euro,7,125 Euro bis unter 150 Euro im Jahr,
gip,W14,1-9-euro,8,150 Euro bis unter 175 Euro im Jahr,
gip,W14,1-9-euro,9,175 Euro bis 200 Euro im Jahr,
gip,W14,1-9-euro,-99,weiß nicht,
gip,W14,1-2-ja-nein,1,ja,
gip,W14,1-2-ja-nein,2,nein,
gip,W14,1-2-ja-nein,-99,weiß nicht,
gip,W14,1-7-gut-schlecht_,1,sehr gut,
gip,W14,1-7-gut-schlecht_,2,gut,
gip,W14,1-7-gut-schlecht_,3,eher gut,
gip,W14,1-7-gut-schlecht_,4,weder gut noch schlecht,
gip,W14,1-7-gut-schlecht_,5,eher schlecht,
gip,W14,1-7-gut-schlecht_,6,schlecht,
gip,W14,1-7-gut-schlecht_,7,sehr schlecht,
gip,W14,1-2-zahlen,1,bekommt Geld,
gip,W14,1-2-zahlen,2,muss Geld bezahlen,
gip,W14,1-2-zahlen,-99,weiß nicht,
gip,W14,1-5-zustimmung_,1,stimme stark zu,
gip,W14,1-5-zustimmung_,2,stimme zu,
gip,W14,1-5-zustimmung_,3,weder noch,
gip,W14,1-5-zustimmung_,4,lehne ab,
gip,W14,1-5-zustimmung_,5,lehne stark ab,
gip,W14,1-5-zustimmung_,-99,weiß nicht,
gip,W14,1-6-vertretbar,1,für sehr vertretbar,
gip,W14,1-6-vertretbar,2,für vertretbar,
gip,W14,1-6-vertretbar,3,für eher vertretbar,
gip,W14,1-6-vertretbar,4,für eher nicht vertretbar,
gip,W14,1-6-vertretbar,5,für nicht vertretbar,
gip,W14,1-6-vertretbar,6,für überhaupt nicht vertretbar,
gip,W14,1-12-euro,1,weniger als 1500 Euro,
gip,W14,1-12-euro,2,1500 Euro,
gip,W14,1-12-euro,3,1515 Euro,
gip,W14,1-12-euro,4,1530 Euro ,
gip,W14,1-12-euro,5,1545 Euro,
gip,W14,1-12-euro,6,1560 Euro,
gip,W14,1-12-euro,7,1575 Euro,
gip,W14,1-12-euro,8,1590 Euro,
gip,W14,1-12-euro,9,1605 Euro,
gip,W14,1-12-euro,10,1620 Euro,
gip,W14,1-12-euro,11,1635 Euro,
gip,W14,1-12-euro,12,1650 Euro oder mehr,
gip,W14,1-12-geld-Prozent,1,"weniger als 1500 Euro – -1% (das heißt negative Inflation, bei der sich der Wert des Geldes erhöht) ",
gip,W14,1-12-geld-Prozent,2,1500 Euro – 0%,
gip,W14,1-12-geld-Prozent,3,1515 Euro – 1%,
gip,W14,1-12-geld-Prozent,4,1530 Euro – 2%,
gip,W14,1-12-geld-Prozent,5,1545 Euro – 3%,
gip,W14,1-12-geld-Prozent,6,1560 Euro – 4%,
gip,W14,1-12-geld-Prozent,7,1575 Euro – 5%,
gip,W14,1-12-geld-Prozent,8,1590 Euro – 6%,
gip,W14,1-12-geld-Prozent,9,1605 Euro – 7%,
gip,W14,1-12-geld-Prozent,10,1620 Euro – 8%,
gip,W14,1-12-geld-Prozent,11,1635 Euro – 9%,
gip,W14,1-12-geld-Prozent,12,1650 Euro oder mehr – 10% oder mehr,
gip,W14,1-12-prozent,1,"-1% (das heißt negative Inflation, bei der sich der Wert des Geldes erhöht)",
gip,W14,1-12-prozent,2,0%,
gip,W14,1-12-prozent,3,1%,
gip,W14,1-12-prozent,4,2%,
gip,W14,1-12-prozent,5,3%,
gip,W14,1-12-prozent,6,4%,
gip,W14,1-12-prozent,7,5%,
gip,W14,1-12-prozent,8,6%,
gip,W14,1-12-prozent,9,7%,
gip,W14,1-12-prozent,10,8%,
gip,W14,1-12-prozent,11,9%,
gip,W14,1-12-prozent,12,10% oder mehr,
gip,W14,1-5-detailliert,1,überhaupt nicht detailliert,
gip,W14,1-5-detailliert,2,wenig detailliert,
gip,W14,1-5-detailliert,3,mäßig detailliert,
gip,W14,1-5-detailliert,4,ziemlich detailliert,
gip,W14,1-5-detailliert,5,sehr detailliert,
gip,W14,1-5-gut-schlecht_,1,sehr gut,
gip,W14,1-5-gut-schlecht_,2,gut,
gip,W14,1-5-gut-schlecht_,3,weder gut noch schlecht,
gip,W14,1-5-gut-schlecht_,4,schlecht,
gip,W14,1-5-gut-schlecht_,5,sehr schlecht,
gip,W14,1-12-geld-zahlung,6,1560 Euro – 447 Euro,
gip,W14,1-12-geld-zahlung,7,1575 Euro – 425 Euro,
gip,W14,1-12-geld-zahlung,8,1590 Euro – 403 Euro,
gip,W14,1-12-geld-zahlung,9,1605 Euro – 383 Euro,
gip,W14,1-12-geld-zahlung,10,1620 Euro – 363 Euro,
gip,W14,1-12-geld-zahlung,11,1635 Euro – 344 Euro,
gip,W14,1-12-geld-zahlung,12,1650 Euro oder mehr – 326 Euro oder weniger,
gip,W14,1-7-oft,1,gar nicht,
gip,W14,1-7-oft,2,seltener als einmal pro Woche,
gip,W14,1-7-oft,3,einmal pro Woche,
gip,W14,1-7-oft,4,alle 4-6 Tage,
gip,W14,1-7-oft,5,alle 2-3 Tage,
gip,W14,1-7-oft,6,einmal am Tag,
gip,W14,1-7-oft,7,mehrmals am Tag,
gip,W14,1-4-bewertung,1,1 überhaupt nicht,
gip,W14,1-4-bewertung,2,2,
gip,W14,1-4-bewertung,3,3,
gip,W14,1-4-bewertung,4,4 sehr,
gip,W14,1-5-befragung-insgesamt,1,überhaupt nicht,
gip,W14,1-5-befragung-insgesamt,2,nicht so gut,
gip,W14,1-5-befragung-insgesamt,3,mittelmäßig,
gip,W14,1-5-befragung-insgesamt,4,gut,
gip,W14,1-5-befragung-insgesamt,5,sehr gut,
gip,W15,1-11-jahre,1,10 Jahre,
gip,W15,1-11-jahre,2,9 Jahre,
gip,W15,1-11-jahre,3,8 Jahre,
gip,W15,1-11-jahre,4,7 Jahre,
gip,W15,1-11-jahre,5,6 Jahre,
gip,W15,1-11-jahre,6,5 Jahre,
gip,W15,1-11-jahre,7,4 Jahre,
gip,W15,1-11-jahre,8,3 Jahre,
gip,W15,1-11-jahre,9,2 Jahre,
gip,W15,1-11-jahre,10,1 Jahr,
gip,W15,1-11-jahre,11,0 Jahre,
gip,W15,1-11-jahre,98,Ich würde die Behandlung gar nicht durchführen lassen.,
gip,W15,1-12-Tage,1,1 Tag ,
gip,W15,1-12-Tage,2,2 Tage,
gip,W15,1-12-Tage,3,3 Tage,
gip,W15,1-12-Tage,4,4 Tage,
gip,W15,1-12-Tage,5,5 Tage,
gip,W15,1-12-Tage,6,6 Tage,
gip,W15,1-12-Tage,7,7 Tage,
gip,W15,1-12-Tage,8,8 Tage,
gip,W15,1-12-Tage,9,9 Tage,
gip,W15,1-12-Tage,10,10 Tage,
gip,W15,1-12-Tage,11,11 Tage,
gip,W15,1-12-Tage,12,12 Tage,
gip,W15,1-12-Tage,98,Ich würde das Medikament gar nicht einnehmen.,
gip,W15,1-5-zustimmung,1,Stimme stark zu ,
gip,W15,1-5-zustimmung,2,Stimme zu,
gip,W15,1-5-zustimmung,3,Weder noch,
gip,W15,1-5-zustimmung,4,Lehne ab,
gip,W15,1-5-zustimmung,5,Lehne stark ab,
gip,W15,1-2-vorschlag,1,Vorschlag A,
gip,W15,1-2-vorschlag,2,Vorschlag B,
gip,W15,1-2-ja-nein,1,Ja,
gip,W15,1-2-ja-nein,2,Nein ,
gip,W15,1-2-ja-nein,-99,Weiß nicht,
gip,W15,1-7-beruf-abschluss,1,Keinen beruflichen Abschluss,
gip,W15,1-7-beruf-abschluss,2,Beruflich-betriebliche Berufsausbildung,
gip,W15,1-7-beruf-abschluss,3,"Beruflich-schulische Ausbildung (Berufsfachschule, Handelsschule)",
gip,W15,1-7-beruf-abschluss,4,Ausbildung in einer Fachschule in der DDR,
gip,W15,1-7-beruf-abschluss,5,"Ausbildung an einer Fach-Meister-Technikerschule, Fachakademie",
gip,W15,1-7-beruf-abschluss,6,Fachhochschulabschluss,
gip,W15,1-7-beruf-abschluss,7,"Universitätsabschluss, einschließlich Promotion",
gip,W15,1-7-beruf-abschluss,-99,Weiß nicht,
gip,W15,1-2-beruf,1,"Ja, und zwar: [answer field]",
gip,W15,1-2-beruf,2,Nein ,
gip,W15,1-6-betrag,1,Den ganzen Betrag von 100.000 Euro ,
gip,W15,1-6-betrag,2,Den Betrag von 80.000 Euro,
gip,W15,1-6-betrag,3,Den Betrag von 60.000 Euro,
gip,W15,1-6-betrag,4,Den Betrag von 40.000 Euro,
gip,W15,1-6-betrag,5,Den Betrag von 20.000 Euro,
gip,W15,1-6-betrag,6,"Überhaupt nichts, würde das Angebot ablehnen",
gip,W15,1-5-zutreffen,1,trifft gar nicht zu,
gip,W15,1-5-zutreffen,2,trifft wenig zu,
gip,W15,1-5-zutreffen,3,trifft etwas zu,
gip,W15,1-5-zutreffen,4,trifft ziemlich zu,
gip,W15,1-5-zutreffen,5,trifft voll und ganz zu,
gip,W15,1-4-hauttyp,1,"Typ I: sehr helle oder rötliche Haut, hellblondes oder rötliches Haar,  viele Sommersprossen, Haut wird nicht braun, sehr häufig Sonnenbrand",
gip,W15,1-4-hauttyp,2,"Typ II: helle, blasse Haut, hellblondes bis hellbraunes Haar, zum Teil Sommersprossen, Haut wird sehr langsam und nur geringfügig braun, häufig Sonnenbrand",
gip,W15,1-4-hauttyp,3,"Typ III: beige oder hellbraune Haut, dunkelblondes bis braunes Haar, vereinzelte Sommersprossen vorhanden, Haut wird langsam braun, manchmal Sonnenbrand",
gip,W15,1-4-hauttyp,4,"Typ IV: bräunliche Haut, dunkelbraunes oder schwarzes Haar, keine Sommersprossen, Haut wird schnell braun, selten Sonnenbrand",
gip,W15,1-2-ja,1,Ja,
gip,W15,1-2-ja,2,Nein ,
gip,W15,1-11-hautvorsorge,1,Weil ich nichts darüber wusste,
gip,W15,1-11-hautvorsorge,2,Weil ich es persönlich nicht für notwendig halte,
gip,W15,1-11-hautvorsorge,3,Weil ich Angst vor der Untersuchung habe,
gip,W15,1-11-hautvorsorge,4,Weil es mir unangenehm ist,
gip,W15,1-11-hautvorsorge,5,Weil ich Angst vor einer möglichen Diagnose habe,
gip,W15,1-11-hautvorsorge,6,Weil ich keine Zeit hatte,
gip,W15,1-11-hautvorsorge,7,Weil ich keine Hautveränderungen habe,
gip,W15,1-11-hautvorsorge,8,Weil ich sowieso nie zum Arzt gehe,
gip,W15,1-11-hautvorsorge,9,Weil ich die Früherkennung grundsätzlich ablehne,
gip,W15,1-11-hautvorsorge,10,Weil es mir zu teuer ist,
gip,W15,1-11-hautvorsorge,11,"Sonstiges, und zwar: [answer field]",
gip,W15,1-8-Personen,1,Keine Person,
gip,W15,1-8-Personen,2,Bis einschließlich 10 Personen,
gip,W15,1-8-Personen,3,Mehr als 10 bis einschließlich 100 Personen,
gip,W15,1-8-Personen,4,Mehr als 100 bis einschließlich 500 Personen,
gip,W15,1-8-Personen,5,Mehr als 500 bis einschließlich 1.000 Personen,
gip,W15,1-8-Personen,6,Mehr als 1.000 bis einschließlich 5.000 Personen,
gip,W15,1-8-Personen,7,Mehr als 5.000 bis einschließlich 10.000 Personen,
gip,W15,1-8-Personen,8,Mehr als 10.000 Personen,
gip,W15,1-7-oft,1,Täglich,
gip,W15,1-7-oft,2,Mehrmals in der Woche,
gip,W15,1-7-oft,3,Einmal in der Woche,
gip,W15,1-7-oft,4,Mehrmals im Monat,
gip,W15,1-7-oft,5,Einmal im Monat,
gip,W15,1-7-oft,6,Weniger als einmal im Monat,
gip,W15,1-7-oft,7,Nie,
gip,W15,1-5-voll,1,"ja, voll und ganz",
gip,W15,1-5-voll,2,eher ja,
gip,W15,1-5-voll,3,teilweise,
gip,W15,1-5-voll,4,eher nein,
gip,W15,1-5-voll,5,"nein, überhaupt nicht",
gip,W15,1-5-voll,-99,weiß nicht,
gip,W15,1-5-pegida,1,Ich würde auf jeden Fall an einer PEGIDA-Demonstration teilnehmen.,
gip,W15,1-5-pegida,2,Ich würde wahrscheinlich an einer PEGIDA-Demonstration teilnehmen.,
gip,W15,1-5-pegida,3,Ich würde weder an einer PEGIDA-Demonstration noch an einer Gegendemonstration teilnehmen.,
gip,W15,1-5-pegida,4,Ich würde wahrscheinlich an einer Gegendemonstration teilnehmen.,
gip,W15,1-5-pegida,5,Ich würde auf jeden Fall an einer Gegendemonstration teilnehmen.,
gip,W15,1-5-pegida,-99,weiß nicht,
gip,W15,1-5-besorgt,1,sehr besorgt,
gip,W15,1-5-besorgt,2,eher besorgt,
gip,W15,1-5-besorgt,3,teilweise besorgt,
gip,W15,1-5-besorgt,4,eher nicht besorgt,
gip,W15,1-5-besorgt,5,überhaupt nicht besorgt,
gip,W15,1-5-besorgt,-99,weiß nicht,
gip,W15,1-4-bewertung,1,1 überhaupt nicht,
gip,W15,1-4-bewertung,2,2,
gip,W15,1-4-bewertung,3,3,
gip,W15,1-4-bewertung,4,4 sehr,
gip,W15,1-5-befragung-insgesamt,1,überhaupt nicht,
gip,W15,1-5-befragung-insgesamt,2,nicht so gut,
gip,W15,1-5-befragung-insgesamt,3,mittelmäßig,
gip,W15,1-5-befragung-insgesamt,4,gut,
gip,W15,1-5-befragung-insgesamt,5,sehr gut,
gip,W16,1-11-Zweitstimme,1,CDU/CSU,
gip,W16,1-11-Zweitstimme,2,SPD,
gip,W16,1-11-Zweitstimme,3,Die Linke,
gip,W16,1-11-Zweitstimme,4,Bündnis 90/Die Grünen,
gip,W16,1-11-Zweitstimme,5,FDP,
gip,W16,1-11-Zweitstimme,6,AfD (Alternative für Deutschland),
gip,W16,1-11-Zweitstimme,7,Piratenpartei,
gip,W16,1-11-Zweitstimme,8,NPD,
gip,W16,1-11-Zweitstimme,9,"eine andere Partei, und zwar: [answer field] ",
gip,W16,1-11-Zweitstimme,10,Ich wäre nicht wahlberechtigt.,
gip,W16,1-11-Zweitstimme,11,Ich würde nicht wählen.,
gip,W16,1-11-Zweitstimme,-99,"Ich weiß nicht, welche Partei ich wählen würde.",
gip,W16,1-11-zerstritten,1,1 sehr zerstritten ,
gip,W16,1-11-zerstritten,2,2,
gip,W16,1-11-zerstritten,3,3,
gip,W16,1-11-zerstritten,4,4,
gip,W16,1-11-zerstritten,5,5,
gip,W16,1-11-zerstritten,6,6,
gip,W16,1-11-zerstritten,7,7,
gip,W16,1-11-zerstritten,8,8,
gip,W16,1-11-zerstritten,9,9,
gip,W16,1-11-zerstritten,10,10,
gip,W16,1-11-zerstritten,11,11 sehr geschlossen,
gip,W16,1-11-zerstritten,-99,weiß nicht ,
gip,W16,1-5-zustimmen,1,Stimme stark zu ,
gip,W16,1-5-zustimmen,2,Stimme zu,
gip,W16,1-5-zustimmen,3,Weder noch,
gip,W16,1-5-zustimmen,4,Lehne ab,
gip,W16,1-5-zustimmen,5,Lehne stark ab,
gip,W16,1-2-Vorschlag,1,Vorschlag A,
gip,W16,1-2-Vorschlag,2,Vorschlag B,
gip,W16,1-7-Meinung,1,sehr gut,
gip,W16,1-7-Meinung,2,gut,
gip,W16,1-7-Meinung,3,eher gut,
gip,W16,1-7-Meinung,4,mittelmäßig,
gip,W16,1-7-Meinung,5,eher schlecht,
gip,W16,1-7-Meinung,6,schlecht,
gip,W16,1-7-Meinung,7,sehr schlecht,
gip,W16,1-7-Meinung,-99,weiß nicht,
gip,W16,1-2-ja-nein,1,ja,
gip,W16,1-2-ja-nein,2,nein,
gip,W16,1-9-Punkte,1,0 Punkte,
gip,W16,1-9-Punkte,2,1 Punkt,
gip,W16,1-9-Punkte,3,2 Punkte,
gip,W16,1-9-Punkte,4,3 Punkte,
gip,W16,1-9-Punkte,5,4 Punkte,
gip,W16,1-9-Punkte,6,5 Punkte,
gip,W16,1-9-Punkte,7,6 Punkte,
gip,W16,1-9-Punkte,8,7 Punkte,
gip,W16,1-9-Punkte,9,8 Punkte,
gip,W16,1-9-Punkte,-99,weiß nicht,
gip,W16,1-5-Gesundheit_1,1,sehr gut,
gip,W16,1-5-Gesundheit_1,2,gut,
gip,W16,1-5-Gesundheit_1,3,mittelmäßig,
gip,W16,1-5-Gesundheit_1,4,schlecht,
gip,W16,1-5-Gesundheit_1,5,sehr schlecht,
gip,W16,1-5-Gesundheit_1,-99,weiß nicht,
gip,W16,1-5-Gesundheit_2,1,sehr gut,
gip,W16,1-5-Gesundheit_2,2,gut,
gip,W16,1-5-Gesundheit_2,4,schlecht,
gip,W16,1-5-Gesundheit_2,5,sehr schlecht,
gip,W16,1-5-Gesundheit_2,-99,weiß nicht,
gip,W16,1-3-krankenversichert,1,selbst pflichtversichert,
gip,W16,1-3-krankenversichert,2,selbst freiwillig versichert,
gip,W16,1-3-krankenversichert,3,als Familienangehörige/-r gesetzlich versichert,
gip,W16,4-6-krankenversichert,4,selbst versichert,
gip,W16,4-6-krankenversichert,5,als Familienangehörige/-r privat versichert,
gip,W16,4-6-krankenversichert,6,"Nein, nicht krankenversichert",
gip,W16,1-11-Partei,1,CDU/CSU,
gip,W16,1-11-Partei,2,SPD,
gip,W16,1-11-Partei,3,Die Linke,
gip,W16,1-11-Partei,4,Bündnis 90/Die Grünen,
gip,W16,1-11-Partei,5,FDP,
gip,W16,1-11-Partei,7,Piratenpartei,
gip,W16,1-11-Partei,6,AfD (Alternative für Deutschland),
gip,W16,1-11-Partei,8,NPD,
gip,W16,1-11-Partei,9,"eine andere Partei, und zwar: [answer field] ",
gip,W16,1-11-Partei,10,Ich war nicht wahlberechtigt.,
gip,W16,1-11-Partei,11,Ich habe nicht gewählt.,
gip,W16,1-11-Partei,-99,Ich weiß es nicht mehr.,
gip,W16,1-11-Partei,-98,Ich möchte es nicht sagen.,
gip,W16,1-11-Mitglied,1,CDU/CSU,
gip,W16,1-11-Mitglied,2,SPD,
gip,W16,1-11-Mitglied,3,Die Linke,
gip,W16,1-11-Mitglied,4,Bündnis 90/Die Grünen,
gip,W16,1-11-Mitglied,5,FDP,
gip,W16,1-11-Mitglied,7,Piratenpartei,
gip,W16,1-11-Mitglied,6,AfD (Alternative für Deutschland),
gip,W16,1-11-Mitglied,8,NPD,
gip,W16,1-11-Mitglied,9,"eine andere Partei, und zwar: [answer field] ",
gip,W16,1-11-Mitglied,10,Ich bin in keiner Partei Mitglied.,
gip,W16,1-11-Mitglied,11,Ich bin ausschließlich in der Jugendorganisation einer Partei Mitglied.,
gip,W16,1-11-Mitglied,-99,Ich weiß es nicht mehr.,
gip,W16,1-11-Mitglied,-98,Ich möchte es nicht sagen.,
gip,W16,1-8-Interesse,1,überhaupt nicht,
gip,W16,1-8-Interesse,2,,
gip,W16,1-8-Interesse,3,,
gip,W16,1-8-Interesse,4,,
gip,W16,1-8-Interesse,5,,
gip,W16,1-8-Interesse,6,,
gip,W16,1-8-Interesse,7,,
gip,W16,1-8-Interesse,8,sehr stark,
gip,W16,1-5-zutreffen,1,trifft überhaupt nicht zu,
gip,W16,1-5-zutreffen,2,trifft eher nicht zu,
gip,W16,1-5-zutreffen,3,weder noch,
gip,W16,1-5-zutreffen,4,eher zutreffend,
gip,W16,1-5-zutreffen,5,trifft voll und ganz zu,
gip,W16,1-7-zutreffen,1,trifft überhaupt nicht zu,
gip,W16,1-7-zutreffen,2,,
gip,W16,1-7-zutreffen,3,,
gip,W16,1-7-zutreffen,4,weder noch,
gip,W16,1-7-zutreffen,5,,
gip,W16,1-7-zutreffen,6,,
gip,W16,1-7-zutreffen,7,trifft voll und ganz zu,
gip,W16,1-4-bewohnen,1,Eigentümer/-in des Gebäudes,
gip,W16,1-4-bewohnen,2,Eigentümer/-in der Wohnung,
gip,W16,1-4-bewohnen,3,Hauptmieter/-in,
gip,W16,1-4-bewohnen,4,Untermieter/-in,
gip,W16,1-8-nutzen,1,Bisher kein Zugang zu Hause oder am Arbeitsplatz,
gip,W16,1-8-nutzen,2,Nutze ich nie,
gip,W16,1-8-nutzen,3,Weniger als einmal im Monat,
gip,W16,1-8-nutzen,4,Einmal im Monat,
gip,W16,1-8-nutzen,5,Mehrmals im Monat ,
gip,W16,1-8-nutzen,6,Einmal in der Woche,
gip,W16,1-8-nutzen,7,Mehrmals in der Woche,
gip,W16,1-8-nutzen,8,Täglich,
gip,W16,1-8-nutzen,-99,weiß nicht,
gip,W16,1-2-Person,1,Person 1,
gip,W16,1-2-Person,2,Person 2,
gip,W16,1-11-erleichtern,1,Zuzugsmöglichkeiten für Ausländer erleichtern ,
gip,W16,1-11-erleichtern,2,,
gip,W16,1-11-erleichtern,3,,
gip,W16,1-11-erleichtern,4,,
gip,W16,1-11-erleichtern,5,,
gip,W16,1-11-erleichtern,6,,
gip,W16,1-11-erleichtern,7,,
gip,W16,1-11-erleichtern,8,,
gip,W16,1-11-erleichtern,9,,
gip,W16,1-11-erleichtern,10,,
gip,W16,1-11-erleichtern,11,Zuzugsmöglichkeiten für Ausländer einschränken,
gip,W16,1-4-bewertung,1,1 überhaupt nicht,
gip,W16,1-4-bewertung,2,2,
gip,W16,1-4-bewertung,3,3,
gip,W16,1-4-bewertung,4,4 sehr,
gip,W16,1-5-befragung-insgesamt,1,überhaupt nicht,
gip,W16,1-5-befragung-insgesamt,2,nicht so gut,
gip,W16,1-5-befragung-insgesamt,3,mittelmäßig,
gip,W16,1-5-befragung-insgesamt,4,gut,
gip,W16,1-5-befragung-insgesamt,5,sehr gut,
gip,W17,0-10-veraendern,0,0 gar nicht verändern,
gip,W17,0-10-veraendern,1,1,
gip,W17,0-10-veraendern,2,2,
gip,W17,0-10-veraendern,3,3,
gip,W17,0-10-veraendern,4,4,
gip,W17,0-10-veraendern,5,5,
gip,W17,0-10-veraendern,6,6,
gip,W17,0-10-veraendern,7,7,
gip,W17,0-10-veraendern,8,8,
gip,W17,0-10-veraendern,9,9,
gip,W17,0-10-veraendern,10,10 vollständig verändern,
gip,W17,0-10-veraendern,-99,weiß nicht,
gip,W17,1-2-arzt,1,Hausarztmodell,
gip,W17,1-2-arzt,2,freie Arztwahl,
gip,W17,1-5-regeln,1,viel mehr Regeln festsetzen als momentan,
gip,W17,1-5-regeln,2,etwas mehr Regeln festsetzen als momentan,
gip,W17,1-5-regeln,3,genauso viele Regeln festsetzen wie momentan,
gip,W17,1-5-regeln,4,etwas weniger Regeln festsetzen als momentan,
gip,W17,1-5-regeln,5,viel weniger Regeln festsetzen als momentan,
gip,W17,1-5-rente_1,1,"Die Beiträge zur gesetzlichen Rentenversicherung sollten erhöht werden, damit die Höhe der gesetzlichen Rente und das Rentenalter so bleiben, wie sie sind. (expRM17008 = 2 und RM17009 != 1)",
gip,W17,1-5-rente_1,2,"Das Rentenalter sollte angehoben werden, damit die Höhe der gesetzlichen Rente und die Beiträge zur gesetzlichen Rentenversicherung so bleiben, wie sie sind. (expRM17008 = 2 und RM17009 != 2)",
gip,W17,1-5-rente_1,3,"Die Regierung sollte die allgemeinen Steuern erhöhen. Das Rentenalter, die Höhe der gesetzlichen Rente und die Beiträge zur gesetzlichen Rentenversicherung sollten so bleiben, wie sie sind. (expRM17008 = 2 und RM17009 != 3)",
gip,W17,1-5-rente_1,4,"Die Höhe der gesetzlichen Rente sollte verringert werden. Das Rentenalter und die Beiträge zur gesetzlichen Rentenversicherung sollten so bleiben, wie sie sind. (expRM17008 = 2 und RM17009 != 4)",
gip,W17,1-5-rente_1,5,Keinen davon.,
gip,W17,1-5-rente_2,1,"Die Beiträge zur gesetzlichen Rentenversicherung sollten erhöht werden, damit die Höhe der gesetzlichen Rente und das Rentenalter so bleiben, wie sie sind. (expRM17008 = 1 und RM17008 != 1)",
gip,W17,1-5-rente_2,2,"Das Rentenalter sollte angehoben werden, damit die Höhe der gesetzlichen Rente und die Beiträge zur gesetzlichen Rentenversicherung so bleiben, wie sie sind. (expRM17008 = 1 und RM17008 != 2)",
gip,W17,1-5-rente_2,3,"Die Regierung sollte die allgemeinen Steuern erhöhen. Das Rentenalter, die Höhe der gesetzlichen Rente und die Beiträge zur gesetzlichen Rentenversicherung sollten so bleiben, wie sie sind. (expRM17008 = 1 und RM17008 != 3)",
gip,W17,1-5-rente_2,4,"Die Höhe der gesetzlichen Rente sollte verringert werden. Das Rentenalter und die Beiträge zur gesetzlichen Rentenversicherung sollten so bleiben, wie sie sind. (expRM17008 = 1 und RM17008 != 4)",
gip,W17,1-5-rente_2,5,Keinen davon.,
gip,W17,1-5-ausgeben,1,viel mehr ausgeben als momentan,
gip,W17,1-5-ausgeben,2,etwas mehr ausgeben als momentan,
gip,W17,1-5-ausgeben,3,gleich viel wie momentan ausgeben,
gip,W17,1-5-ausgeben,4,etwas weniger ausgeben als momentan,
gip,W17,1-5-ausgeben,5,viel weniger ausgeben als momentan,
gip,W17,1-6-bildungsbereich,1,"Kinderbetreuung für 1- bis 5-Jährige (Kindergarten, Kita)",
gip,W17,1-6-bildungsbereich,2,"Grundschulen und weiterführende Schulen (Haupt- und Realschulen, Gymnasien)",
gip,W17,1-6-bildungsbereich,3,berufliche Ausbildung (Lehre und Berufsschulen),
gip,W17,1-6-bildungsbereich,4,"akademische Ausbildung (Universitäten, Fachhochschulen und pädagogische Hochschulen)",
gip,W17,1-6-bildungsbereich,5,Weiterbildungsangebote für Berufstätige,
gip,W17,1-6-bildungsbereich,6,"Sonstiger Bereich, und zwar: [answer field]",
gip,W17,1-7-bildungsbereich,1,"Kinderbetreuung für 1- bis 5-Jährige (Kindergarten, Kita)",
gip,W17,1-7-bildungsbereich,2,"Grundschulen und weiterführende Schulen (Haupt- und Realschulen, Gymnasien)",
gip,W17,1-7-bildungsbereich,3,berufliche Ausbildung (Lehre und Berufsschulen),
gip,W17,1-7-bildungsbereich,4,"akademische Ausbildung (Universitäten, Fachhochschulen und pädagogische Hochschulen)",
gip,W17,1-7-bildungsbereich,5,Weiterbildungsangebote für Berufstätige,
gip,W17,1-7-bildungsbereich,6,"Sonstiger Bereich, und zwar: [answer field]",
gip,W17,1-7-bildungsbereich,7,"Nein, für keinen dieser Bereiche.",
